cord_uid,title,abstract,authors,journal,publish_time,source_x,doi,pmcid,url,publication_year,publication_month,title_length,title_word_count,has_abstract,abstract_length,abstract_word_count,has_journal
cord-000113,Analysis of public health and antibody in clinical settings,This study examines public health with 370 word abstract...,"Author113_1, Author113_2",Cell,2021-05-06,bioRxiv,,PMC1000113,https://example.com/paper_113,2021.0,5.0,59,9,True,59.0,9.0,True
cord-000114,Analysis of SARS-CoV-2 and antiviral in clinical settings,This study examines SARS-CoV-2 with 247 word abstract...,"Author114_1, Author114_2",PLoS ONE,2020-11-10,PMC,10.1000/sample.114,,https://example.com/paper_114,2020.0,11.0,57,8,True,56.0,8.0,True
cord-000115,Analysis of symptoms and diagnosis in clinical settings,This study examines symptoms with 478 word abstract...,"Author115_1, Author115_2",Nature,2022-07-29,WHO,10.1000/sample.115,,https://example.com/paper_115,2022.0,7.0,55,8,True,54.0,8.0,True
cord-000116,Analysis of diagnosis and outbreak and antiviral in clinical settings,This study examines diagnosis with 486 word abstract...,Author116_1,Science,2022-10-07,Medline,10.1000/sample.116,,https://example.com/paper_116,2022.0,10.0,69,10,True,55.0,8.0,True
cord-000117,Analysis of diagnosis and antiviral and pneumonia in clinical settings,,"Author117_1, Author117_2",Science Translational Medicine,2021-02-10,bioRxiv,10.1000/sample.117,PMC1000117,https://example.com/paper_117,2021.0,2.0,70,10,False,,,True
cord-000118,Analysis of public health and epidemiology in clinical settings,This study examines public health with 343 word abstract...,"Author118_1, Author118_2",Journal of Medical Virology,2021-10-11,ArXiv,10.1000/sample.118,PMC1000118,https://example.com/paper_118,2021.0,10.0,63,9,True,59.0,9.0,True
cord-000120,Analysis of epidemiology and pandemic and respiratory and therapeutic in clinical settings,This study examines epidemiology with 222 word abstract...,"Author120_1, Author120_2",Science,2021-08-26,ArXiv,10.1000/sample.120,PMC1000120,https://example.com/paper_120,2021.0,8.0,90,12,True,58.0,8.0,True
cord-000121,Analysis of public health and outbreak and therapeutic and symptoms in clinical settings,This study examines public health with 208 word abstract...,"Author121_1, Author121_2",New England Journal of Medicine,,medRxiv,10.1000/sample.121,PMC1000121,https://example.com/paper_121,,,88,13,True,59.0,9.0,True
cord-000123,Analysis of antibody and diagnosis and clinical and pandemic in clinical settings,This study examines antibody with 237 word abstract...,"Author123_1, Author123_2",Nature Medicine,2020-02-15,bioRxiv,10.1000/sample.123,,https://example.com/paper_123,2020.0,2.0,81,12,True,54.0,8.0,True
cord-000124,Analysis of antiviral and pandemic and diagnosis and lockdown in clinical settings,This study examines antiviral with 147 word abstract...,"Author124_1, Author124_2",PLoS ONE,2020-05-31,ArXiv,10.1000/sample.124,PMC1000124,https://example.com/paper_124,2020.0,5.0,82,12,True,55.0,8.0,True
cord-000125,Analysis of pandemic and outbreak and respiratory in clinical settings,This study examines pandemic with 217 word abstract...,"Author125_1, Author125_2",Cell,2020-08-28,ArXiv,10.1000/sample.125,,https://example.com/paper_125,2020.0,8.0,70,10,True,54.0,8.0,True
cord-000126,Analysis of pneumonia and coronavirus and symptoms in clinical settings,,"Author126_1, Author126_2",PLoS ONE,2020-02-17,WHO,10.1000/sample.126,PMC1000126,,2020.0,2.0,71,10,False,,,True
cord-000127,Analysis of antiviral and treatment in clinical settings,This study examines antiviral with 128 word abstract...,"Author127_1, Author127_2",Virology,2021-03-03,Medline,10.1000/sample.127,PMC1000127,https://example.com/paper_127,2021.0,3.0,56,8,True,55.0,8.0,True
cord-000128,Analysis of vaccination and lockdown and respiratory in clinical settings,This study examines vaccination with 323 word abstract...,"Author128_1, Author128_2",Journal of Medical Virology,2021-03-03,bioRxiv,10.1000/sample.128,PMC1000128,https://example.com/paper_128,2021.0,3.0,73,10,True,57.0,8.0,True
cord-000129,Analysis of SARS-CoV-2 and coronavirus and antiviral and transmission in clinical settings,This study examines SARS-CoV-2 with 169 word abstract...,"Author129_1, Author129_2",Virology,,Medline,10.1000/sample.129,PMC1000129,https://example.com/paper_129,,,90,12,True,56.0,8.0,True
cord-000130,Analysis of public health and antibody and therapeutic in clinical settings,,"Author130_1, Author130_2",Emerging Infectious Diseases,2021-03-18,ArXiv,10.1000/sample.130,,https://example.com/paper_130,2021.0,3.0,75,11,False,,,True
cord-000131,Analysis of epidemiology and diagnosis and treatment and clinical in clinical settings,This study examines epidemiology with 209 word abstract...,"Author131_1, Author131_2",Journal of Virology,2021-07-26,ArXiv,10.1000/sample.131,PMC1000131,https://example.com/paper_131,2021.0,7.0,86,12,True,58.0,8.0,True
cord-000132,Analysis of pneumonia and lockdown and SARS-CoV-2 in clinical settings,This study examines pneumonia with 308 word abstract...,"Author132_1, Author132_2",,2021-07-08,PMC,10.1000/sample.132,PMC1000132,https://example.com/paper_132,2021.0,7.0,70,10,True,55.0,8.0,False
cord-000133,Analysis of respiratory and transmission and antibody in clinical settings,This study examines respiratory with 439 word abstract...,"Author133_1, Author133_2",BMJ,2021-07-03,bioRxiv,10.1000/sample.133,,https://example.com/paper_133,2021.0,7.0,74,10,True,57.0,8.0,True
cord-000134,Analysis of public health and coronavirus in clinical settings,This study examines public health with 197 word abstract...,"Author134_1, Author134_2",Journal of Virology,2022-07-31,WHO,10.1000/sample.134,,https://example.com/paper_134,2022.0,7.0,62,9,True,59.0,9.0,True
cord-000135,Analysis of respiratory and coronavirus and treatment and SARS-CoV-2 in clinical settings,This study examines respiratory with 265 word abstract...,"Author135_1, Author135_2",JAMA,2021-03-13,bioRxiv,10.1000/sample.135,PMC1000135,,2021.0,3.0,89,12,True,57.0,8.0,True
cord-000136,Analysis of clinical and therapeutic and immunity in clinical settings,This study examines clinical with 318 word abstract...,"Author136_1, Author136_2",Journal of Medical Virology,2021-12-21,WHO,10.1000/sample.136,PMC1000136,https://example.com/paper_136,2021.0,12.0,70,10,True,54.0,8.0,True
cord-000137,Analysis of clinical and SARS-CoV-2 and outbreak and lockdown in clinical settings,This study examines clinical with 219 word abstract...,"Author137_1, Author137_2",Cell,2020-07-14,Medline,10.1000/sample.137,PMC1000137,https://example.com/paper_137,2020.0,7.0,82,12,True,54.0,8.0,True
cord-000138,Analysis of epidemiology and outbreak and public health in clinical settings,This study examines epidemiology with 375 word abstract...,Author138_1,Nature,2020-01-06,ArXiv,,PMC1000138,https://example.com/paper_138,2020.0,1.0,76,11,True,58.0,8.0,True
cord-000139,Analysis of coronavirus and epidemiology and antibody and pandemic in clinical settings,This study examines coronavirus with 437 word abstract...,"Author139_1, Author139_2",BMJ,2019-12-14,bioRxiv,10.1000/sample.139,PMC1000139,https://example.com/paper_139,2019.0,12.0,87,12,True,57.0,8.0,True
cord-000140,Analysis of vaccination and antiviral and diagnosis in clinical settings,This study examines vaccination with 470 word abstract...,"Author140_1, Author140_2",Nature,2020-06-28,ArXiv,10.1000/sample.140,PMC1000140,https://example.com/paper_140,2020.0,6.0,72,10,True,57.0,8.0,True
cord-000141,Analysis of therapeutic and treatment and symptoms and antiviral in clinical settings,This study examines therapeutic with 127 word abstract...,"Author141_1, Author141_2",Lancet,2020-07-10,Medline,10.1000/sample.141,PMC1000141,https://example.com/paper_141,2020.0,7.0,85,12,True,57.0,8.0,True
cord-000142,Analysis of vaccination and transmission and lockdown in clinical settings,This study examines vaccination with 283 word abstract...,"Author142_1, Author142_2",Nature Medicine,2021-07-07,bioRxiv,10.1000/sample.142,PMC1000142,https://example.com/paper_142,2021.0,7.0,74,10,True,57.0,8.0,True
cord-000143,Analysis of COVID-19 and epidemiology in clinical settings,This study examines COVID-19 with 228 word abstract...,"Author143_1, Author143_2",Science Translational Medicine,2021-11-19,medRxiv,10.1000/sample.143,,https://example.com/paper_143,2021.0,11.0,58,8,True,54.0,8.0,True
cord-000144,Analysis of public health and transmission and symptoms in clinical settings,This study examines public health with 299 word abstract...,"Author144_1, Author144_2",Science Translational Medicine,2020-05-22,ArXiv,10.1000/sample.144,PMC1000144,https://example.com/paper_144,2020.0,5.0,76,11,True,59.0,9.0,True
cord-000145,Analysis of lockdown and antibody and coronavirus in clinical settings,This study examines lockdown with 151 word abstract...,Author145_1,PLoS ONE,2019-12-16,PMC,10.1000/sample.145,PMC1000145,https://example.com/paper_145,2019.0,12.0,70,10,True,54.0,8.0,True
cord-000146,Analysis of pandemic and SARS-CoV-2 and transmission in clinical settings,This study examines pandemic with 105 word abstract...,"Author146_1, Author146_2",Nature Medicine,2021-07-27,ArXiv,10.1000/sample.146,,https://example.com/paper_146,2021.0,7.0,73,10,True,54.0,8.0,True
cord-000147,Analysis of symptoms and vaccination and SARS-CoV-2 in clinical settings,,"Author147_1, Author147_2",Journal of Virology,2020-09-05,bioRxiv,10.1000/sample.147,PMC1000147,https://example.com/paper_147,2020.0,9.0,72,10,False,,,True
cord-000148,Analysis of immunity and clinical and vaccination in clinical settings,This study examines immunity with 463 word abstract...,"Author148_1, Author148_2",Cell,2020-08-26,WHO,10.1000/sample.148,PMC1000148,https://example.com/paper_148,2020.0,8.0,70,10,True,54.0,8.0,True
cord-000149,Analysis of public health and COVID-19 and clinical in clinical settings,This study examines public health with 436 word abstract...,"Author149_1, Author149_2",PLoS ONE,2021-12-16,WHO,10.1000/sample.149,PMC1000149,https://example.com/paper_149,2021.0,12.0,72,11,True,59.0,9.0,True
cord-000150,Analysis of respiratory and therapeutic and SARS-CoV-2 and lockdown in clinical settings,This study examines respiratory with 124 word abstract...,"Author150_1, Author150_2",,2022-03-17,PMC,,,https://example.com/paper_150,2022.0,3.0,88,12,True,57.0,8.0,False
cord-000151,Analysis of respiratory and antibody and pandemic and epidemiology in clinical settings,This study examines respiratory with 338 word abstract...,"Author151_1, Author151_2",Lancet,2019-12-11,Medline,,PMC1000151,https://example.com/paper_151,2019.0,12.0,87,12,True,57.0,8.0,True
cord-000152,Analysis of transmission and coronavirus in clinical settings,This study examines transmission with 498 word abstract...,"Author152_1, Author152_2",Clinical Infectious Diseases,2020-03-03,ArXiv,10.1000/sample.152,,,2020.0,3.0,61,8,True,58.0,8.0,True
cord-000153,Analysis of immunity and epidemiology and pneumonia in clinical settings,This study examines immunity with 434 word abstract...,Author153_1,Science,2020-08-11,medRxiv,10.1000/sample.153,PMC1000153,,2020.0,8.0,72,10,True,54.0,8.0,True
cord-000154,Analysis of treatment and COVID-19 and SARS-CoV-2 in clinical settings,This study examines treatment with 229 word abstract...,Author154_1,Emerging Infectious Diseases,,bioRxiv,10.1000/sample.154,,,,,70,10,True,55.0,8.0,True
cord-000155,Analysis of public health and transmission in clinical settings,This study examines public health with 281 word abstract...,"Author155_1, Author155_2",Emerging Infectious Diseases,2021-07-28,medRxiv,10.1000/sample.155,,https://example.com/paper_155,2021.0,7.0,63,9,True,59.0,9.0,True
cord-000156,Analysis of coronavirus and lockdown and treatment and outbreak in clinical settings,This study examines coronavirus with 138 word abstract...,Author156_1,Lancet,2021-02-11,bioRxiv,10.1000/sample.156,PMC1000156,https://example.com/paper_156,2021.0,2.0,84,12,True,57.0,8.0,True
cord-000157,Analysis of coronavirus and antiviral in clinical settings,This study examines coronavirus with 263 word abstract...,"Author157_1, Author157_2",Clinical Infectious Diseases,2021-12-25,bioRxiv,10.1000/sample.157,PMC1000157,,2021.0,12.0,58,8,True,57.0,8.0,True
cord-000158,Analysis of clinical and symptoms in clinical settings,This study examines clinical with 182 word abstract...,"Author158_1, Author158_2",PLoS ONE,2020-12-02,medRxiv,10.1000/sample.158,PMC1000158,,2020.0,12.0,54,8,True,54.0,8.0,True
cord-000159,Analysis of antiviral and vaccination and SARS-CoV-2 and respiratory in clinical settings,This study examines antiviral with 436 word abstract...,"Author159_1, Author159_2",Clinical Infectious Diseases,2020-11-20,PMC,10.1000/sample.159,,https://example.com/paper_159,2020.0,11.0,89,12,True,55.0,8.0,True
cord-000160,Analysis of COVID-19 and immunity and diagnosis and symptoms in clinical settings,This study examines COVID-19 with 176 word abstract...,"Author160_1, Author160_2",BMJ,2021-09-17,WHO,,,https://example.com/paper_160,2021.0,9.0,81,12,True,54.0,8.0,True
cord-000161,Analysis of antiviral and therapeutic in clinical settings,This study examines antiviral with 408 word abstract...,Author161_1,Clinical Infectious Diseases,2020-08-17,PMC,10.1000/sample.161,PMC1000161,https://example.com/paper_161,2020.0,8.0,58,8,True,55.0,8.0,True
cord-000162,Analysis of vaccination and SARS-CoV-2 and diagnosis in clinical settings,This study examines vaccination with 192 word abstract...,"Author162_1, Author162_2",Cell,,bioRxiv,10.1000/sample.162,PMC1000162,https://example.com/paper_162,,,73,10,True,57.0,8.0,True
cord-000163,Analysis of therapeutic and coronavirus in clinical settings,This study examines therapeutic with 317 word abstract...,"Author163_1, Author163_2",Nature Medicine,2019-12-23,ArXiv,10.1000/sample.163,,https://example.com/paper_163,2019.0,12.0,60,8,True,57.0,8.0,True
cord-000164,Analysis of outbreak and epidemiology in clinical settings,This study examines outbreak with 352 word abstract...,"Author164_1, Author164_2",Science Translational Medicine,2021-06-05,WHO,10.1000/sample.164,PMC1000164,https://example.com/paper_164,2021.0,6.0,58,8,True,54.0,8.0,True
cord-000165,Analysis of coronavirus and antibody and respiratory in clinical settings,This study examines coronavirus with 309 word abstract...,"Author165_1, Author165_2",Virology,,Medline,10.1000/sample.165,,https://example.com/paper_165,,,73,10,True,57.0,8.0,True
cord-000166,Analysis of pandemic and public health and antiviral and clinical in clinical settings,This study examines pandemic with 477 word abstract...,"Author166_1, Author166_2",,2020-06-20,Medline,10.1000/sample.166,PMC1000166,,2020.0,6.0,86,13,True,54.0,8.0,False
cord-000167,Analysis of outbreak and therapeutic and symptoms and COVID-19 in clinical settings,This study examines outbreak with 100 word abstract...,"Author167_1, Author167_2",Nature,2021-01-08,medRxiv,10.1000/sample.167,PMC1000167,https://example.com/paper_167,2021.0,1.0,83,12,True,54.0,8.0,True
cord-000168,Analysis of diagnosis and therapeutic and lockdown and outbreak in clinical settings,This study examines diagnosis with 422 word abstract...,"Author168_1, Author168_2",BMJ,2020-10-05,ArXiv,10.1000/sample.168,,https://example.com/paper_168,2020.0,10.0,84,12,True,55.0,8.0,True
cord-000169,Analysis of SARS-CoV-2 and epidemiology and antibody and lockdown in clinical settings,This study examines SARS-CoV-2 with 374 word abstract...,"Author169_1, Author169_2",Virology,2021-06-24,bioRxiv,10.1000/sample.169,,,2021.0,6.0,86,12,True,56.0,8.0,True
cord-000170,Analysis of pneumonia and symptoms and pandemic in clinical settings,This study examines pneumonia with 163 word abstract...,"Author170_1, Author170_2",Emerging Infectious Diseases,2021-06-17,Medline,10.1000/sample.170,,https://example.com/paper_170,2021.0,6.0,68,10,True,55.0,8.0,True
